attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,18,1,11,9802,20,161,0.06395348837209303,0.3548387096774194,0.9979637548360822,0.10837438423645321,0.9818891334800881,57.119777158774376,0.5691030341403778
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,18,2,636,7885,355,1118,0.36259977194982895,0.6417759838546923,0.9569174757281553,0.4633879781420765,0.852611566940164,57.119777158774376,0.5691030341403778
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,18,3,7040,930,1722,302,0.9588667937891583,0.8034695275051358,0.3506787330316742,0.8743169398907104,0.7974784870922553,57.119777158774376,0.5691030341403778
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,19,0,90,9192,76,636,0.12396694214876033,0.5421686746987951,0.991799741044454,0.20179372197309417,0.9287572543526116,59.710306406685234,0.5608173127322902
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,19,1,13,9800,22,159,0.0755813953488372,0.37142857142857144,0.9977601303196905,0.12560386473429952,0.9818891334800881,59.710306406685234,0.5608173127322902
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,19,2,817,7578,662,937,0.4657924743443558,0.5524002704530088,0.9196601941747573,0.5054129291679554,0.8400040024014409,59.710306406685234,0.5608173127322902
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,19,3,6810,1148,1504,532,0.9275401797875238,0.8191003127255232,0.43288084464555054,0.8699540112416965,0.796277766659996,59.710306406685234,0.5608173127322902
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,20,0,119,9170,98,607,0.16391184573002754,0.5483870967741935,0.9894259818731118,0.2523860021208908,0.9294576746047628,58.128133704735376,0.5530613802805457
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,20,1,18,9803,19,154,0.10465116279069768,0.4864864864864865,0.9980655670942782,0.1722488038277512,0.9826896137682609,58.128133704735376,0.5530613802805457
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,20,2,680,7813,427,1074,0.38768529076396807,0.6142728093947606,0.9481796116504855,0.4753582663404404,0.8498098859315589,58.128133704735376,0.5530613802805457
